업체(시설)명,인허가번호,업종코드,업종명,지도점검일자,점검기관,점검기관명,지도점검구분,처분대상여부,점검사항,점검결과,소재지도로명주소,소재지주소
정원염색,3.00E+17,22,폐수배출업소관리,20150827,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 32-5번지 1층 
삼원염색,3.00E+17,22,폐수배출업소관리,20150827,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40가길 21-4 (종로5가),서울특별시 종로구 종로5가 484번지 
인디안염색사,3.00E+17,22,폐수배출업소관리,20150827,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로5가 446번지 
원도금,3.00E+17,22,폐수배출업소관리,20150825,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 연지동 59번지 3층 
중앙염색,3.00E+17,22,폐수배출업소관리,20150812,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로5가 447번지 
인디안염색사,3.00E+17,22,폐수배출업소관리,20150812,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로5가 446번지 
삼원염색,3.00E+17,22,폐수배출업소관리,20150812,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40가길 21-4 (종로5가),서울특별시 종로구 종로5가 484번지 
신아염색,3.00E+17,22,폐수배출업소관리,20150812,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 34번지 
협동염색,3.00E+17,22,폐수배출업소관리,20150812,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40나길 24 (종로5가),서울특별시 종로구 종로5가 473번지 
선경도금,3.00E+17,22,폐수배출업소관리,20150811,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 38-13번지 (2층) 
보람,3.00E+17,22,폐수배출업소관리,20150811,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 돈화문로8길 15 302호 (묘동 미로빌딩),서울특별시 종로구 묘동 78번지 
이태리도금,3.00E+17,22,폐수배출업소관리,20150811,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 38-9번지 
선도금,3.00E+17,22,폐수배출업소관리,20150811,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 134번지 
샤론도금,3.00E+17,22,폐수배출업소관리,20150811,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 12-4번지 
프로방스쥬얼리,3.00E+17,22,폐수배출업소관리,20150811,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 돈화문로10가길 16 (봉익동),서울특별시 종로구 봉익동 11-6번지 
또래도금,3.00E+17,22,폐수배출업소관리,20150811,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 율곡로10길 95-9 (봉익동),서울특별시 종로구 봉익동 9-1번지 
새하얀,3.00E+17,22,폐수배출업소관리,20150811,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 서순라길 27-5 (봉익동),서울특별시 종로구 봉익동 40-1번지 
미주염색,3.00E+17,22,폐수배출업소관리,20150721,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 98-2번지 
진흥염색,3.00E+17,22,폐수배출업소관리,20150721,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40나길 21-1 (종로5가),서울특별시 종로구 종로5가 465번지 
유진염색,3.00E+17,22,폐수배출업소관리,20150721,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 248-17 (종로5가),서울특별시 종로구 종로5가 248-2번지 
신아염색,3.00E+17,22,폐수배출업소관리,20150721,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 34번지 
(주)신풍지퍼,3.00E+17,22,폐수배출업소관리,20150721,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 율곡로 230-11 (충신동),서울특별시 종로구 충신동 69-2번지 
원도금,3.00E+17,22,폐수배출업소관리,20150717,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 연지동 59번지 3층 
제일염색,3.00E+17,22,폐수배출업소관리,20150716,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로36나길 15-1 (종로5가),서울특별시 종로구 종로5가 225-25번지 1층 
푸른염색,3.00E+17,22,폐수배출업소관리,20150716,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로41길 38-10 (종로6가),서울특별시 종로구 종로6가 194-5번지 
종오섬유,3.00E+17,22,폐수배출업소관리,20150716,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 충신동 206-12번지 
아트섬유,3.00E+17,22,폐수배출업소관리,20150716,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40나길 17 (종로5가),서울특별시 종로구 종로5가 459번지 1층 
대성섬유,3.00E+17,22,폐수배출업소관리,20150716,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 충신동 207-13번지 
한국방송통신대학교,3.00E+17,22,폐수배출업소관리,20150715,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 동숭동 169번지 
상명대학교,3.00E+17,22,폐수배출업소관리,20150713,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 홍지동 7번지 상명대학교 
또래도금,3.00E+17,22,폐수배출업소관리,20150709,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 율곡로10길 95-9 (봉익동),서울특별시 종로구 봉익동 9-1번지 
새하얀,3.00E+17,22,폐수배출업소관리,20150709,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 서순라길 27-5 (봉익동),서울특별시 종로구 봉익동 40-1번지 
선경도금,3.00E+17,22,폐수배출업소관리,20150709,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 38-13번지 (2층) 
이태리도금,3.00E+17,22,폐수배출업소관리,20150709,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 38-9번지 
보람,3.00E+17,22,폐수배출업소관리,20150709,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 돈화문로8길 15 302호 (묘동 미로빌딩),서울특별시 종로구 묘동 78번지 
샤론도금,3.00E+17,22,폐수배출업소관리,20150709,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 12-4번지 
프로방스쥬얼리,3.00E+17,22,폐수배출업소관리,20150709,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 돈화문로10가길 16 (봉익동),서울특별시 종로구 봉익동 11-6번지 
선도금,3.00E+17,22,폐수배출업소관리,20150709,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 134번지 
정원염색,3.00E+17,22,폐수배출업소관리,20150618,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 32-5번지 1층 
월드염색,3.00E+17,22,폐수배출업소관리,20150618,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 239-29번지 
반도염색,3.00E+17,22,폐수배출업소관리,20150618,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 269-10 (종로6가),서울특별시 종로구 종로6가 97번지 
백양염색,3.00E+17,22,폐수배출업소관리,20150618,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 창신동 421-1번지 
삼원염색,3.00E+17,22,폐수배출업소관리,20150618,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40가길 21-4 (종로5가),서울특별시 종로구 종로5가 484번지 
(주)신풍지퍼,3.00E+17,22,폐수배출업소관리,20150618,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 율곡로 230-11 (충신동),서울특별시 종로구 충신동 69-2번지 
또래도금,3.00E+17,22,폐수배출업소관리,20150616,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 율곡로10길 95-9 (봉익동),서울특별시 종로구 봉익동 9-1번지 
새하얀,3.00E+17,22,폐수배출업소관리,20150616,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 서순라길 27-5 (봉익동),서울특별시 종로구 봉익동 40-1번지 
선경도금,3.00E+17,22,폐수배출업소관리,20150616,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 38-13번지 (2층) 
보람,3.00E+17,22,폐수배출업소관리,20150616,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 돈화문로8길 15 302호 (묘동 미로빌딩),서울특별시 종로구 묘동 78번지 
이태리도금,3.00E+17,22,폐수배출업소관리,20150616,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 38-9번지 
선도금,3.00E+17,22,폐수배출업소관리,20150616,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 134번지 
샤론도금,3.00E+17,22,폐수배출업소관리,20150616,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 12-4번지 
프로방스쥬얼리,3.00E+17,22,폐수배출업소관리,20150616,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 돈화문로10가길 16 (봉익동),서울특별시 종로구 봉익동 11-6번지 
원도금,3.00E+17,22,폐수배출업소관리,20150611,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 연지동 59번지 3층 
(주)두양,3.00E+17,22,폐수배출업소관리,20150610,3000000,서울특별시 종로구,수시,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 240-3번지 
종로염색,3.00E+17,22,폐수배출업소관리,20150610,3000000,서울특별시 종로구,수시,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 효제동 197-1번지 
성신염색,3.00E+17,22,폐수배출업소관리,20150610,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40나길 21-5 (종로5가),서울특별시 종로구 종로5가 456-2번지 1층 
한국섬유,3.00E+17,22,폐수배출업소관리,20150610,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40나길 20 (종로5가),서울특별시 종로구 종로5가 460-1번지 
선도금,3.00E+17,22,폐수배출업소관리,20150518,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 134번지 
샤론도금,3.00E+17,22,폐수배출업소관리,20150518,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 12-4번지 
프로방스쥬얼리,3.00E+17,22,폐수배출업소관리,20150518,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 돈화문로10가길 16 (봉익동),서울특별시 종로구 봉익동 11-6번지 
또래도금,3.00E+17,22,폐수배출업소관리,20150518,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 율곡로10길 95-9 (봉익동),서울특별시 종로구 봉익동 9-1번지 
새하얀,3.00E+17,22,폐수배출업소관리,20150518,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 서순라길 27-5 (봉익동),서울특별시 종로구 봉익동 40-1번지 
선경도금,3.00E+17,22,폐수배출업소관리,20150518,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 봉익동 38-13번지 (2층) 
